BVP,EDA,TEMP,ACC_Mag,Label
-7.25,0.547723,34.09,135.68345514468592,0
-8.24,0.481218,34.09,75.0066663703967,0
-11.14,0.518239,34.09,68.7749954561976,0
-32.96,0.440223,34.11,79.51100552753688,0
79.55,0.391623,34.11,64.83054835492293,0
334.91,0.376276,34.11,62.56196927846821,0
-296.22,0.386507,34.11,63.15853069855251,0
477.59,0.381392,34.09,63.34824385884742,0
-250.99,0.381392,34.09,63.166446789415026,0
-334.13,0.380113,34.09,63.93746945258312,0
-65.89,0.38395,34.09,62.56196927846821,0
-15.82,0.385229,34.07,63.166446789415026,0
13.46,0.391623,34.07,63.75735251718032,0
-7.88,0.398018,34.07,63.93746945258312,0
23.24,0.398018,34.07,62.976185975335156,0
33.38,0.39546,34.03,63.75735251718032,0
9.58,0.39546,34.03,62.976185975335156,0
-15.4,0.39546,34.03,63.58458932791813,0
8.62,0.391623,34.03,62.976185975335156,0
-0.03,0.392902,34.03,64.19501538281614,0
-33.87,0.391623,34.03,62.03224967708329,0
11.95,0.389065,34.03,64.83054835492293,0
24.74,0.394181,34.03,69.91423317179414,0
-13.68,0.451734,34.0,57.94825277780168,0
38.92,0.38395,34.0,140.55248130146973,0
17.66,0.415923,34.0,77.85884663928692,0
-55.42,0.357092,34.0,68.82586723027906,0
4.95,0.351976,33.95,62.369864518050704,0
151.16,0.353255,33.95,63.324560795950255,0
406.34,0.355813,33.95,63.88270501473775,0
-250.03,0.355813,33.95,62.505999712027645,0
-142.14,0.35965,33.91,62.93647591023825,0
-57.78,0.364765,33.91,63.88270501473775,0
1.27,0.367323,33.91,62.93647591023825,0
39.15,0.368602,33.91,63.74950980203691,0
10.88,0.37116,33.87,63.74950980203691,0
-1.09,0.374997,33.87,63.071388124885914,0
12.42,0.373718,33.87,62.93647591023825,0
2.43,0.380113,33.87,63.74950980203691,0
-7.86,0.377555,33.89,63.74950980203691,0
20.91,0.377555,33.89,63.51377803280167,0
-5.75,0.368602,33.89,82.71638289964086,0
4.44,0.386507,33.89,67.06713054842886,0
22.63,0.414644,33.84,66.07571414672717,0
-2.54,0.401855,33.84,65.07687761409578,0
24.38,0.400576,33.84,41.38840417314975,0
135.59,0.403134,33.84,68.52736679604726,0
-150.73,0.391623,33.81,78.61933604400383,0
-81.22,0.473476,33.81,66.09841147864296,0
135.77,0.624391,33.81,64.65291950097846,0
-116.73,0.73438,33.81,64.29618962271404,0
171.71,0.793212,33.81,62.49799996799898,0
-62.49,0.825185,33.81,62.88083968904996,0
-126.0,0.850764,33.81,63.45864795282043,0
184.96,0.871227,33.81,63.324560795950255,0
93.32,0.887853,33.79,63.324560795950255,0
-87.25,0.896806,33.79,62.36184731067546,0
-53.77,0.912153,33.79,62.74551776820397,0
5.98,0.919827,33.79,63.324560795950255,0
13.04,0.926222,33.75,62.36184731067546,0
18.63,0.92878,33.75,62.36184731067546,0
-24.68,0.935174,33.75,63.324560795950255,0
19.23,0.941569,33.75,62.36184731067546,0
25.44,0.946685,33.71,63.324560795950255,0
-17.35,0.954359,33.71,62.36184731067546,0
20.09,0.962032,33.71,62.36184731067546,0
19.38,0.969706,33.71,62.36184731067546,0
-15.56,0.97738,33.73,63.324560795950255,0
4.85,0.986332,33.73,62.609903369994115,0
12.19,0.983774,33.73,63.324560795950255,0
8.77,0.987611,33.73,62.36184731067546,0
-17.01,0.982495,33.71,62.36184731067546,0
15.39,0.992727,33.71,63.324560795950255,0
8.6,0.98889,33.71,63.324560795950255,0
-9.38,0.996564,33.71,63.324560795950255,0
6.37,0.991448,33.68,62.36184731067546,0
11.86,0.997843,33.68,62.36184731067546,0
-1.83,0.996564,33.68,62.36184731067546,0
-11.23,1.0004,33.68,62.609903369994115,0
-1.63,0.997843,33.71,63.20601237224193,0
0.26,1.004237,33.71,63.324560795950255,0
-5.0,1.006795,33.71,63.56886030125127,0
5.55,1.001679,33.71,63.324560795950255,0
4.08,1.008074,33.68,62.36184731067546,0
-0.33,1.009353,33.68,62.12889826803627,0
5.03,1.011911,33.68,62.49799996799898,0
5.41,1.018306,33.68,63.45864795282043,0
-0.14,1.018306,33.71,62.36184731067546,0
-7.87,1.022143,33.71,63.324560795950255,0
-2.35,1.0247,33.71,63.324560795950255,0
0.01,1.027258,33.71,63.324560795950255,0
-9.63,1.034932,33.71,62.24146527838174,0
-1.61,1.042606,33.71,63.324560795950255,0
-1.06,1.042606,33.71,63.324560795950255,0
-7.53,1.051558,33.71,62.36184731067546,0
-2.83,1.057953,33.73,63.324560795950255,0
6.67,0.994075,33.73,62.976185975335156,0
-9.6,0.996633,33.73,62.65780079128216,0
8.96,0.997912,33.73,62.976185975335156,0
-3.39,1.004306,33.75,60.94259594077036,0
-2.29,1.000469,33.75,63.45864795282043,0
-3.93,1.000469,33.75,62.609903369994115,0
0.38,0.999191,33.75,63.631753079732135,0
53.99,0.999191,33.77,62.369864518050704,0
-31.53,0.997912,33.77,63.324560795950255,0
-7.46,0.98768,33.77,64.5600495662759,0
3.25,1.000469,33.77,56.674509261219015,0
20.82,0.999191,33.75,71.35825109964509,0
-14.85,1.009422,33.75,58.111960903070546,0
2.51,1.005585,33.75,66.67083320313314,0
0.45,1.008143,33.75,54.57105459856901,0
-34.89,1.006864,33.81,60.340699366182356,0
-19.56,1.01198,33.81,73.62064927722385,0
2.38,1.017096,33.81,61.7980582219215,0
38.99,1.018375,33.81,53.52569476429054,0
-53.14,1.006864,33.79,87.6184911990614,0
11.98,1.022211,33.79,59.16924876994806,0
-27.26,1.022211,33.79,62.20932405998316,0
16.06,1.022211,33.79,44.82186966202994,0
26.69,1.019654,33.81,57.758116312774604,0
-78.0,1.018375,33.81,65.23802572120036,0
-43.02,1.028606,33.81,72.2564875980005,0
39.63,1.037559,33.81,77.1621668954417,0
49.9,1.043954,33.83,55.58776843874919,0
102.46,1.032443,33.83,65.89385403814228,0
-191.34,1.046511,33.83,67.1863081289633,0
-22.3,1.059301,33.83,51.720402163943,0
136.51,1.081043,33.81,61.09828148156051,0
44.5,1.041396,33.81,62.20128616033595,0
-67.14,0.83037,33.81,54.16641025580336,0
