BVP,EDA,TEMP,ACC_Mag,Label
1.35,0.220298,29.79,140.54892386638895,0
-5.53,0.170407,29.79,118.14397995666135,0
-5.08,0.189596,29.79,57.766772456144714,0
-8.09,0.151218,29.83,63.89835678638379,0
32.81,0.166569,29.83,68.83313155741209,0
26.54,0.167848,29.83,63.12685640834652,0
-10.76,0.170407,29.83,63.84355879804947,0
-84.72,0.171686,29.83,63.419239982831705,0
32.16,0.171686,29.83,63.419239982831705,0
24.78,0.171686,29.83,64.1482657598785,0
0.88,0.175524,29.83,62.77738446287803,0
15.75,0.174245,29.81,63.51377803280167,0
6.26,0.178082,29.81,63.51377803280167,0
-12.88,0.176803,29.81,64.1482657598785,0
-1.37,0.176803,29.81,63.51377803280167,0
-4.03,0.175524,29.83,63.51377803280167,0
-2.68,0.175524,29.83,54.0740233383831,0
2.71,0.179362,29.83,59.23681287847955,0
-10.57,0.178082,29.83,68.60029154456998,0
2.4,0.178082,29.83,72.47758274114831,0
4.97,0.184479,29.83,70.35623639735144,0
-15.77,0.188316,29.83,62.545983084447556,0
0.9,0.194713,29.83,63.4428877022476,0
-9.41,0.197271,29.83,63.0317380372777,0
-13.1,0.19983,29.83,62.8728876384726,0
15.57,0.201109,29.83,62.8728876384726,0
29.8,0.19983,29.83,62.8728876384726,0
-23.44,0.202388,29.83,62.8728876384726,0
1.1,0.201109,29.83,63.150613615387776,0
-1.08,0.203667,29.83,62.8728876384726,0
-9.95,0.201109,29.83,63.150613615387776,0
6.45,0.202388,29.81,63.150613615387776,0
-3.35,0.203667,29.81,63.150613615387776,0
9.94,0.203667,29.81,62.20128616033595,0
6.93,0.203667,29.81,63.150613615387776,0
-15.63,0.202388,29.83,63.150613615387776,0
10.63,0.202388,29.83,63.150613615387776,0
5.1,0.202388,29.83,63.150613615387776,0
-14.19,0.203667,29.83,63.150613615387776,0
7.88,0.204947,29.85,63.150613615387776,0
-1.24,0.204947,29.85,62.8728876384726,0
-10.81,0.204947,29.85,63.150613615387776,0
9.39,0.204947,29.85,62.8728876384726,0
-1.38,0.204947,29.83,63.150613615387776,0
-6.76,0.206226,29.83,62.8728876384726,0
9.11,0.204947,29.83,62.8728876384726,0
-3.18,0.204947,29.83,62.8728876384726,0
1.42,0.204947,29.85,62.8728876384726,0
7.65,0.203667,29.85,62.8728876384726,0
-6.78,0.206226,29.85,62.8728876384726,0
8.61,0.206226,29.85,62.8728876384726,0
4.5,0.207505,29.83,62.8728876384726,0
-13.24,0.206226,29.83,62.8728876384726,0
7.78,0.202388,29.83,62.8728876384726,0
1.08,0.201109,29.83,62.8728876384726,0
-15.6,0.206226,29.83,62.8728876384726,0
5.8,0.207505,29.83,63.150613615387776,0
0.45,0.206226,29.83,63.28506932918696,0
-11.66,0.207505,29.83,62.3377895020348,0
5.89,0.207505,29.85,63.28506932918696,0
-1.09,0.206226,29.85,63.28506932918696,0
-9.34,0.208784,29.85,63.28506932918696,0
4.52,0.208784,29.85,63.150613615387776,0
-4.2,0.208784,29.87,63.28506932918696,0
0.94,0.208784,29.87,63.28506932918696,0
5.61,0.208784,29.87,62.20128616033595,0
-9.49,0.208784,29.87,63.150613615387776,0
6.87,0.208784,29.83,61.91930232165088,0
3.08,0.208784,29.83,63.00793600809346,0
-18.63,0.210064,29.83,63.00793600809346,0
11.79,0.207505,29.83,63.00793600809346,0
-2.45,0.210064,29.83,63.00793600809346,0
-6.31,0.210064,29.83,62.8728876384726,0
9.74,0.210064,29.83,63.00793600809346,0
-0.86,0.210064,29.83,63.00793600809346,0
-16.61,0.210064,29.85,63.00793600809346,0
7.09,0.212622,29.85,63.00793600809346,0
4.83,0.210064,29.85,63.00793600809346,0
-11.16,0.210064,29.85,62.8728876384726,0
7.14,0.208784,29.83,63.15853069855251,0
4.02,0.210064,29.83,63.28506932918696,0
-10.73,0.208784,29.83,63.00793600809346,0
6.82,0.212622,29.83,63.00793600809346,0
2.96,0.211343,29.85,62.8728876384726,0
-13.86,0.212622,29.85,62.8728876384726,0
7.21,0.211343,29.85,62.8728876384726,0
2.27,0.211343,29.85,63.00793600809346,0
-16.99,0.212622,29.85,63.00793600809346,0
6.53,0.212622,29.85,67.17886572427373,0
2.06,0.217739,29.85,66.76825593049439,0
-12.71,0.219018,29.85,65.7723346096214,0
19.17,0.225415,29.85,53.23532661682466,0
9.84,0.227973,29.85,64.34283176858165,0
-39.87,0.230532,29.85,63.788713735268246,0
43.8,0.231811,29.85,64.76109943476871,0
50.44,0.225415,29.83,62.49799996799898,0
31.45,0.231811,29.83,63.655321851358195,0
-13.99,0.231811,29.83,62.56196927846821,0
-32.93,0.231811,29.83,62.76145313805282,0
-40.32,0.23309,29.85,63.85138996137829,0
6.98,0.226694,29.85,62.68173577685928,0
-16.77,0.230532,29.85,63.733821476512766,0
-22.56,0.23309,29.85,63.53739056650029,0
3.29,0.229252,29.83,63.53739056650029,0
-6.24,0.234369,29.83,62.56196927846821,0
1.23,0.226694,29.83,62.88083968904996,0
-8.36,0.23309,29.83,63.85138996137829,0
-13.9,0.231811,29.85,62.76145313805282,0
5.22,0.230532,29.85,62.65780079128216,0
4.77,0.23309,29.85,63.53739056650029,0
-3.05,0.225415,29.85,63.43500610861482,0
20.23,0.230532,29.83,63.43500610861482,0
-28.69,0.230532,29.83,63.788713735268246,0
-12.98,0.231811,29.83,64.06246951218786,0
-1.5,0.234369,29.83,84.65222974027323,0
-5.68,0.236928,29.85,64.66065264130884,0
14.24,0.253558,29.85,209.67117112278456,0
-2.09,0.259954,29.85,58.45511098270193,0
20.95,0.24972,29.85,67.54998149518622,0
112.58,0.247162,29.87,63.35613624582863,0
-103.87,0.240766,29.87,63.166446789415026,0
38.65,0.239486,29.87,63.474404290233394,0
-110.95,0.238207,29.87,63.2771680782255,0
-45.42,0.235649,29.85,62.297672508690084,0
-63.94,0.239486,29.85,63.419239982831705,0
15.6,0.234369,29.85,63.474404290233394,0
19.49,0.238207,29.85,63.2771680782255,0
7.08,0.240766,29.83,63.2771680782255,0
50.7,0.242045,29.83,63.474404290233394,0
11.09,0.242045,29.83,62.49799996799898,0
-17.22,0.242045,29.83,62.49799996799898,0
0.99,0.242045,29.85,62.49799996799898,0
-14.02,0.243324,29.85,62.49799996799898,0
17.54,0.238207,29.85,59.16924876994806,0
21.17,0.240766,29.85,54.29548784199291,0
-9.26,0.243324,29.83,68.3593446428504,0
22.63,0.239486,29.83,66.61080993352356,0
22.55,0.239486,29.83,64.96922348312314,0
-25.98,0.236928,29.83,62.95236294214857,0
-32.85,0.239486,29.81,63.702433234531945,0
-47.07,0.236928,29.81,64.10928169929842,0
-56.28,0.236928,29.81,62.3377895020348,0
36.14,0.236928,29.81,61.69278726074872,0
54.97,0.235649,29.85,62.00806399170998,0
18.2,0.236928,29.85,63.26926584053272,0
36.15,0.235649,29.85,63.13477647065839,0
24.67,0.235649,29.85,63.13477647065839,0
3.03,0.234369,29.83,62.3377895020348,0
19.89,0.236928,29.83,62.20128616033595,0
6.79,0.234369,29.83,63.608175575157006,0
10.52,0.234369,29.83,62.20128616033595,0
14.88,0.234369,29.83,62.20128616033595,0
