BVP,EDA,TEMP,ACC_Mag,Label
-3.27,0.503081,33.25,37.815340802378074,0
25.83,0.515874,33.25,143.40502083260543,0
-12.08,0.799868,33.29,59.472682804797024,0
-41.84,0.858713,33.29,60.83584469702052,0
66.01,0.657871,33.29,63.63961030678928,0
49.81,0.587512,33.29,62.26556030423239,0
-31.83,0.568323,33.29,63.92182725798755,0
101.45,0.559368,33.29,62.10475022089695,0
-184.54,0.55681,33.29,62.625873247404705,0
-89.05,0.560647,33.29,62.52199612936234,0
-12.59,0.570881,33.29,63.30876716537765,0
6.28,0.584953,33.29,62.69768735766894,0
-29.63,0.600304,33.29,62.369864518050704,0
15.46,0.615655,33.29,62.177166226839255,0
11.82,0.634844,33.29,61.84658438426491,0
-27.91,0.645078,33.29,61.84658438426491,0
12.62,0.651474,33.29,62.69768735766894,0
15.83,0.654033,33.29,62.369864518050704,0
-23.34,0.655312,33.29,62.369864518050704,0
16.34,0.65915,33.29,61.26989472816156,0
15.92,0.65915,33.29,36.180105030251084,0
-25.17,0.665546,33.29,105.17128885774862,0
19.5,0.655312,33.29,96.04165762834376,0
13.34,0.656591,33.29,56.19608527290847,0
-45.29,0.671942,33.29,60.76183012385325,0
151.3,0.682176,33.29,63.796551630946325,0
-13.12,0.707761,33.29,65.40642170307133,0
55.84,0.714158,33.29,65.71149062378664,0
235.79,0.714158,33.29,63.419239982831705,0
22.33,0.71032,33.29,63.26926584053272,0
-269.2,0.709041,33.27,63.419239982831705,0
-121.27,0.706482,33.27,63.419239982831705,0
33.3,0.705203,33.27,63.4428877022476,0
-31.22,0.701365,33.27,63.4428877022476,0
-18.72,0.700086,33.29,63.2771680782255,0
6.02,0.700086,33.29,64.07807737440318,0
-24.95,0.700086,33.29,64.07807737440318,0
8.28,0.697527,33.29,63.2771680782255,0
14.51,0.698807,33.29,63.2771680782255,0
-28.49,0.701365,33.29,63.2771680782255,0
11.32,0.700086,33.29,63.2771680782255,0
24.37,0.697527,33.29,63.2771680782255,0
-21.05,0.698807,33.29,63.914004725099176,0
15.23,0.698807,33.29,64.07807737440318,0
23.12,0.698807,33.29,64.07807737440318,0
-11.38,0.698807,33.29,63.33245613427605,0
6.89,0.696248,33.29,63.33245613427605,0
23.32,0.697527,33.29,63.33245613427605,0
-9.59,0.688573,33.29,63.33245613427605,0
4.8,0.696248,33.29,63.33245613427605,0
24.54,0.696248,33.31,63.984373092185564,0
-4.05,0.698807,33.31,63.2771680782255,0
-13.58,0.696248,33.31,63.914004725099176,0
19.98,0.696248,33.31,63.166446789415026,0
-8.11,0.696248,33.27,63.33245613427605,0
-28.35,0.696248,33.27,63.33245613427605,0
17.2,0.703924,33.27,63.33245613427605,0
-1.76,0.701365,33.27,63.33245613427605,0
-22.97,0.701365,33.27,63.33245613427605,0
14.46,0.698807,33.27,63.33245613427605,0
-4.9,0.700086,33.27,63.984373092185564,0
-3.43,0.700086,33.27,63.33245613427605,0
17.31,0.697527,33.29,63.33245613427605,0
-7.75,0.700086,33.29,63.984373092185564,0
6.78,0.697527,33.29,63.33245613427605,0
20.9,0.698807,33.29,63.33245613427605,0
-10.6,0.698807,33.31,63.33245613427605,0
4.68,0.696248,33.31,63.33245613427605,0
21.35,0.69369,33.31,63.33245613427605,0
-10.36,0.69369,33.31,63.984373092185564,0
1.03,0.694969,33.29,63.984373092185564,0
23.72,0.69369,33.29,63.33245613427605,0
-8.23,0.694969,33.29,63.984373092185564,0
9.17,0.69241,33.29,63.33245613427605,0
23.12,0.69241,33.29,63.33245613427605,0
-10.8,0.691131,33.29,62.5939294181153,0
-1.21,0.691131,33.29,65.12296062065974,0
17.81,0.691131,33.29,63.89053137985315,0
-10.75,0.688573,33.29,63.72597586541927,0
-20.01,0.688573,33.29,63.92182725798755,0
25.65,0.684735,33.29,63.58458932791813,0
35.5,0.684735,33.29,64.10148204214939,0
-50.16,0.686014,33.31,63.984373092185564,0
-2.91,0.687293,33.31,63.33245613427605,0
-20.91,0.687293,33.31,62.81719509815764,0
-27.96,0.687293,33.31,64.16385275215322,0
27.9,0.687293,33.29,62.68173577685928,0
0.51,0.689852,33.29,64.43601477434805,0
-8.57,0.689852,33.29,64.03124237432849,0
24.27,0.69241,33.29,65.1536645170477,0
-4.64,0.686014,33.31,63.43500610861482,0
29.08,0.694969,33.31,63.419239982831705,0
31.55,0.694969,33.31,63.4428877022476,0
-20.26,0.696248,33.31,63.166446789415026,0
40.83,0.697527,33.31,63.33245613427605,0
-3.39,0.698807,33.31,64.41273166075166,0
7.6,0.700086,33.31,63.914004725099176,0
24.79,0.69241,33.31,64.5600495662759,0
10.24,0.698807,33.31,63.387695966961914,0
-3.41,0.696248,33.31,63.8200595424354,0
-38.54,0.69369,33.31,54.35071296680477,0
-28.47,0.69241,33.31,62.12889826803627,0
31.02,0.689852,33.31,57.79273310719956,0
-9.89,0.69241,33.31,67.94115100585212,0
-108.58,0.686014,33.31,65.97726881282674,0
-215.11,0.69369,33.31,66.49060083951716,0
-140.88,0.696248,33.29,57.113921245174545,0
276.82,0.698807,33.29,67.83067152844649,0
111.51,0.700086,33.29,60.868711174132805,0
-84.57,0.702644,33.29,62.68173577685928,0
84.33,0.705203,33.31,64.389440128021,0
28.62,0.709041,33.31,66.34756966159348,0
-101.84,0.707761,33.31,63.773035054010094,0
94.32,0.712878,33.31,62.12889826803627,0
-58.78,0.711599,33.31,62.0644825967316,0
-41.76,0.715437,33.31,64.42049363362563,0
-10.13,0.705203,33.31,63.071388124885914,0
-11.11,0.711599,33.31,63.34824385884742,0
37.36,0.711599,33.31,63.15853069855251,0
-35.77,0.711599,33.31,64.77653896280658,0
46.45,0.712878,33.31,64.93843238021688,0
-6.38,0.711599,33.31,65.45991139621256,0
-19.94,0.711599,33.31,64.93843238021688,0
25.3,0.712878,33.31,64.79197481170026,0
-46.56,0.712878,33.31,61.78187436457395,0
23.47,0.715437,33.31,61.53048025166064,0
12.81,0.715437,33.33,61.13918547053109,0
-61.95,0.715437,33.33,66.16645675869307,0
26.87,0.709041,33.33,68.03675477269621,0
-8.14,0.719275,33.33,69.92853494818836,0
-31.21,0.720554,33.31,57.879184513951124,0
26.92,0.720554,33.31,56.789083458002736,0
-40.64,0.719275,33.31,65.16133823057964,0
37.01,0.720554,33.31,62.65780079128216,0
45.36,0.723112,33.33,64.29618962271404,0
28.07,0.725671,33.33,62.24949798994366,0
24.02,0.728229,33.33,66.11353870426238,0
-56.43,0.737184,33.33,62.94441992742486,0
-52.43,0.748697,33.31,66.06814663663572,0
-19.77,0.762769,33.31,50.24937810560445,0
