BVP,EDA,TEMP,ACC_Mag,Label
-12.14,4.4455,34.0,220.54931421339762,0
14.19,4.911148,34.0,220.54931421339762,0
-7.71,4.741007,34.0,46.06517122512408,0
21.76,4.950804,34.0,67.63135367564367,0
80.16,4.900373,34.03,65.85590330410783,0
147.13,4.814663,34.03,65.98484674529449,0
23.06,4.76861,34.03,64.63745044476924,0
-283.37,4.777565,34.03,65.12296062065974,0
-23.73,4.927237,34.05,65.12296062065974,0
33.69,5.224023,34.05,64.26507605223851,0
-12.62,5.53744,34.05,64.13267497929586,0
24.59,5.828478,34.05,65.85590330410783,0
11.16,5.902674,34.03,64.50581369148055,0
8.45,5.916746,34.03,65.37583651472461,0
19.31,5.87709,34.03,64.50581369148055,0
-18.05,5.797776,34.03,64.63745044476924,0
14.86,5.630194,34.03,65.85590330410783,0
-1.66,5.46645,34.03,64.50581369148055,0
-8.85,5.316777,34.03,63.15853069855251,0
21.24,5.163267,34.03,31.575306807693888,0
-5.66,5.907791,34.03,105.49407566304374,0
16.46,6.093283,34.03,79.8060148109151,0
24.46,6.095525,34.03,60.61352984276695,0
-19.96,6.005977,34.03,73.23250644351864,0
-38.98,5.947132,34.05,60.61352984276695,0
-52.29,5.894682,34.05,66.91786009728644,0
55.58,5.884449,34.05,64.73020933072904,0
41.94,5.869097,34.05,69.79971346646059,0
4.24,5.835837,34.03,66.04543890383347,0
13.61,5.810252,34.03,63.7102817447859,0
2.0,5.787225,34.03,63.0,0
-20.49,5.800018,34.03,66.65583245298194,0
25.5,5.825603,34.05,62.91263784010332,0
10.86,5.824324,34.05,65.30696746902278,0
22.62,5.806414,34.05,63.58458932791813,0
37.9,5.802576,34.05,64.39720490828775,0
-90.68,5.801297,34.03,65.75712889109438,0
3.24,5.814089,34.03,65.13063795173512,0
27.92,5.789784,34.03,63.06346010171025,0
12.72,5.787225,34.03,65.4446330878247,0
5.97,5.785946,34.05,63.92182725798755,0
-31.4,5.780829,34.05,63.631753079732135,0
15.82,5.776991,34.05,63.92182725798755,0
1.53,5.769316,34.05,64.22616289332565,0
10.63,5.764199,34.05,63.93746945258312,0
6.78,5.759082,34.05,64.8459713474939,0
-29.88,5.753965,34.05,63.93746945258312,0
13.65,5.747569,34.05,63.93746945258312,0
-6.96,5.742452,34.03,64.8459713474939,0
9.97,5.737334,34.03,65.16133823057964,0
12.58,5.692561,34.03,64.8459713474939,0
-26.16,5.714308,34.03,64.57553716385176,0
15.78,5.713029,34.03,64.89221833163049,0
-1.87,5.720704,34.03,64.27285585688566,0
-6.19,5.707911,34.03,63.984373092185564,0
15.22,5.707911,34.03,63.984373092185564,0
-15.72,5.700236,34.05,64.57553716385176,0
16.99,5.709191,34.05,64.27285585688566,0
0.99,5.702795,34.05,64.57553716385176,0
-27.38,5.71175,34.05,62.617888817813075,0
4.42,5.709191,34.03,58.83026432033091,0
-2.81,5.704074,34.03,71.53320907103218,0
-13.8,5.747569,34.03,71.09149034870488,0
7.83,5.766757,34.03,69.55573304911681,0
-22.73,5.74501,34.05,62.30569797378086,0
15.76,5.720704,34.05,64.68384651518491,0
-35.16,5.725821,34.05,61.47357155721473,0
31.23,5.756523,34.05,62.89674077406555,0
58.83,5.766757,34.05,64.10148204214939,0
112.66,5.760361,34.05,65.49809157525127,0
6.21,5.766757,34.05,65.0384501660364,0
0.16,5.765478,34.05,64.96922348312314,0
-107.69,5.747569,34.05,65.0384501660364,0
-30.17,5.760361,34.05,65.0384501660364,0
-47.62,5.74501,34.05,65.12296062065974,0
-1.34,5.751406,34.05,65.12296062065974,0
14.17,5.746289,34.05,65.12296062065974,0
-24.77,5.747569,34.05,65.12296062065974,0
17.47,5.759082,34.05,65.12296062065974,0
-2.17,5.76164,34.05,64.78425734698207,0
28.38,5.76164,34.07,64.78425734698207,0
15.54,5.748847,34.07,64.2339474110069,0
-21.92,5.751406,34.07,65.12296062065974,0
35.94,5.742452,34.07,65.12296062065974,0
-6.12,5.751406,34.05,64.2339474110069,0
-29.35,5.746289,34.05,65.12296062065974,0
15.3,5.746289,34.05,64.2339474110069,0
-7.1,5.746289,34.05,64.1482657598785,0
24.7,5.741172,34.05,64.1482657598785,0
19.06,5.751406,34.05,64.1482657598785,0
-31.45,5.746289,34.05,64.1482657598785,0
28.32,5.748847,34.05,64.2339474110069,0
18.9,5.747569,34.05,65.12296062065974,0
-31.7,5.750127,34.05,64.68384651518491,0
20.69,5.743731,34.05,65.68104749469211,0
10.02,5.748847,34.05,66.30987860040162,0
-31.04,5.756523,34.05,63.419239982831705,0
0.72,5.811531,34.05,63.97655820689325,0
-6.92,5.79618,34.05,61.326992425847855,0
8.44,5.784667,34.05,70.25667228100119,0
26.11,5.808972,34.05,68.33739825307956,0
-11.55,5.819207,34.05,67.446274915669,0
97.78,5.816648,34.05,71.74259543674177,0
88.2,5.853746,34.05,65.24568951279464,0
-211.18,5.840954,34.07,65.16133823057964,0
-36.35,5.825603,34.07,60.481402100149765,0
-20.03,5.824324,34.07,63.7808748764079,0
144.63,5.829441,34.07,66.49060083951716,0
-0.24,5.837116,34.07,58.44655678480983,0
-20.44,5.846071,34.07,67.23838189605696,0
-36.21,5.844791,34.07,65.12296062065974,0
-9.06,5.838395,34.07,63.4428877022476,0
33.2,5.843513,34.05,62.71363488110062,0
32.36,5.846071,34.05,63.474404290233394,0
-39.78,5.840954,34.05,65.18435395092905,0
13.97,5.838395,34.05,65.0384501660364,0
