BVP,EDA,TEMP,ACC_Mag,Label
4.26,2.779563,30.03,170.3936618539551,0
-24.36,2.785958,30.03,93.55746896961247,0
17.59,2.761658,30.03,69.57010852370435,0
-12.56,2.729684,30.03,64.87680633323437,0
-93.43,2.693874,30.03,66.55824516917495,0
87.86,2.668295,30.03,65.03076195155643,0
91.37,2.67469,30.03,64.01562309311689,0
-45.34,2.706663,30.03,63.28506932918696,0
-6.54,2.782121,30.03,63.56099432828282,0
27.6,2.881879,30.03,63.28506932918696,0
16.29,2.994426,30.05,63.28506932918696,0
-21.06,3.089067,30.05,63.56099432828282,0
51.05,3.141504,30.05,63.28506932918696,0
35.59,3.160688,30.05,63.28506932918696,0
-11.72,3.181151,30.03,63.02380502635492,0
19.53,3.177315,30.03,63.66317616958802,0
24.29,3.17092,30.03,62.56196927846821,0
-11.12,3.137667,30.03,63.66317616958802,0
-23.08,3.090346,30.07,63.66317616958802,0
22.45,3.048141,30.07,69.93568473962345,0
-5.83,2.996984,30.07,59.312730505347666,0
-52.72,2.982915,30.07,42.80186911806539,0
28.83,2.968847,30.05,69.89992846920518,0
17.88,2.958615,30.05,81.9084855189009,0
-46.93,2.979078,30.05,69.05794668247819,0
-77.67,3.012331,30.05,67.1863081289633,0
-156.42,3.032794,30.03,62.0966987850401,0
-142.79,3.050699,30.03,60.76183012385325,0
-56.0,3.072441,30.03,67.1863081289633,0
189.52,3.089067,30.03,64.63745044476924,0
124.69,3.101857,30.05,63.89835678638379,0
55.83,3.103136,30.05,59.27900134111572,0
93.82,3.101857,30.05,63.702433234531945,0
54.4,3.106973,30.05,62.3377895020348,0
-8.71,3.092904,30.05,66.24198064671678,0
41.52,3.085231,30.05,55.235857918565905,0
27.53,3.059652,30.05,66.83561924602779,0
-23.96,3.057094,30.05,59.95831885568507,0
18.22,3.043025,30.05,55.883808030591474,0
11.11,3.035352,30.05,61.106464469808756,0
-13.07,3.02512,30.05,62.65780079128216,0
25.4,3.016168,30.05,64.68384651518491,0
13.44,3.007215,30.03,56.231663678038196,0
-33.08,3.007215,30.03,64.40496875241847,0
5.89,3.007215,30.03,62.94441992742486,0
13.28,3.00082,30.03,58.56620185738529,0
-3.35,2.995705,30.05,63.74950980203691,0
21.44,2.990589,30.05,61.56297588648554,0
-8.35,2.982915,30.05,65.37583651472461,0
-8.57,2.977799,30.05,59.481089431852205,0
-15.43,2.972684,30.05,64.01562309311689,0
-2.66,2.961173,30.05,63.93746945258312,0
4.45,2.949663,30.05,68.43975452907469,0
-41.05,2.94071,30.05,56.621550667568265,0
1.58,2.941989,30.07,60.4648658313239,0
6.63,2.94071,30.07,70.59745037889117,0
-4.1,2.922805,30.07,55.767373974394744,0
-1.61,2.927921,30.07,62.74551776820397,0
-5.56,2.935594,30.05,62.22539674441618,0
-28.26,2.939431,30.05,70.34912934784623,0
-2.57,2.938152,30.05,61.220911460055866,0
14.07,2.929199,30.05,68.9129886160802,0
-35.92,2.938152,30.05,63.96092557178953,0
10.65,2.930478,30.05,62.39390995922599,0
10.08,2.926642,30.05,65.54387843269576,0
18.37,2.924084,30.05,56.96490147450446,0
-39.86,2.915131,30.05,61.27805479941412,0
13.48,2.912573,30.05,63.89053137985315,0
0.81,2.902342,30.05,69.18814927427962,0
-12.97,2.899784,30.05,57.52390807307862,0
-25.55,2.89211,30.05,59.48949487094339,0
-80.14,2.893389,30.05,65.95452979136459,0
33.77,2.886994,30.05,63.89835678638379,0
18.43,2.883157,30.05,64.56779382943171,0
30.62,2.876763,30.07,62.30569797378086,0
-58.94,2.870368,30.07,63.89835678638379,0
42.62,2.875484,30.07,61.40032573203501,0
11.05,2.86781,30.07,61.71709649683789,0
-8.6,2.863973,30.05,65.92419889539804,0
6.49,2.860137,30.05,62.5939294181153,0
32.65,2.857579,30.05,56.789083458002736,0
-25.17,2.853742,30.05,64.08587988004847,0
-2.08,2.844789,30.07,63.7102817447859,0
11.54,2.846068,30.07,62.048368229954285,0
-19.02,2.839674,30.07,63.34824385884742,0
-4.62,2.839674,30.07,63.52164985262898,0
28.71,2.839674,30.05,63.34824385884742,0
-6.4,2.852463,30.05,62.297672508690084,0
-15.64,2.858858,30.05,62.385895841928885,0
5.32,2.86781,30.05,63.52164985262898,0
-5.14,2.870368,30.05,63.608175575157006,0
